key,expected,actual,ok,source
table_25[DiffDock + smina].net,47,47,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].V1 within V15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].N1 within N15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].V15 within N15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].V1 within N1,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].gained,27,27,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].stay_invalid,2,2,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].rescued,1,1,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].net,26,26,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].V1 within V15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].N1 within N15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].V15 within N15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].V1 within N1,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_26[RMSD/AutoDock Vina + gnina].d1.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t0.5,8.6,8.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t0.75,18.2,18.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1,30.0,30.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1.25,38.0,38.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1.5,41.6,41.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1.75,44.9,44.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t2,49.2,49.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t2.25,49.8,49.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t2.5,53.5,53.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t0.5,13.2,13.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t0.75,24.4,24.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1,40.6,40.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1.25,50.2,50.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1.5,57.8,57.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1.75,64.7,64.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t2,70.3,70.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t2.25,71.9,71.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t2.5,74.3,74.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t0.5,13.2,13.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t0.75,24.4,24.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1,40.6,40.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1.25,50.5,50.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1.5,58.4,58.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1.75,65.7,65.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t2,70.6,70.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t2.25,72.6,72.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t2.5,75.2,75.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t0.25,0.3,0.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t0.5,5.0,5.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t0.75,12.5,12.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1,20.1,20.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1.25,28.4,28.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1.5,34.3,34.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1.75,40.3,40.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t2,43.6,43.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t2.25,46.2,46.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t2.5,48.8,48.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t0.25,1.3,1.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t0.5,11.9,11.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t0.75,23.4,23.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1,34.3,34.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1.25,43.9,43.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1.5,50.5,50.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1.75,55.4,55.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t2,59.1,59.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t2.25,62.7,62.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t2.5,64.7,64.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t0.25,1.3,1.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t0.5,12.9,12.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t0.75,24.4,24.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1,35.3,35.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1.25,44.9,44.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1.5,52.8,52.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1.75,57.4,57.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t2,60.4,60.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t2.25,64.0,64.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t2.5,66.7,66.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t0.5,1.3,1.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t0.75,4.0,4.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1,6.9,6.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1.25,10.2,10.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1.5,13.2,13.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1.75,16.2,16.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t2,18.8,18.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t2.25,20.1,20.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t2.5,21.1,21.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t0.25,0.7,0.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t0.5,3.3,3.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t0.75,6.6,6.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1,10.6,10.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1.25,14.9,14.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1.5,18.5,18.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1.75,22.8,22.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t2,27.4,27.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t2.25,29.0,29.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t2.5,30.7,30.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t0.25,0.7,0.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t0.5,3.3,3.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t0.75,6.9,6.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1,10.9,10.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1.25,14.9,14.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1.5,18.5,18.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1.75,23.1,23.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t2,27.4,27.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t2.25,29.0,29.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t2.5,30.7,30.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t0.25,10.6,10.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t0.5,25.1,25.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t0.75,41.6,41.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1,52.5,52.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1.25,60.7,60.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1.5,66.7,66.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1.75,74.9,74.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t2,78.9,78.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t2.25,81.5,81.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t2.5,84.8,84.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t0.25,18.5,18.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t0.5,35.0,35.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t0.75,55.8,55.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1,71.6,71.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1.25,81.2,81.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1.5,87.1,87.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1.75,91.4,91.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t2,93.4,93.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t2.25,96.0,96.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t2.5,97.4,97.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t0.25,19.5,19.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t0.5,36.6,36.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t0.75,58.7,58.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1,74.3,74.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1.25,82.8,82.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1.5,88.4,88.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1.75,92.7,92.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t2,95.4,95.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t2.25,97.7,97.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t2.5,97.7,97.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t0.25,11.6,11.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t0.5,24.4,24.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t0.75,38.9,38.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1,52.1,52.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1.25,62.0,62.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1.5,70.3,70.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1.75,75.9,75.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t2,82.2,82.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t2.25,86.1,86.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t2.5,88.4,88.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t0.25,21.1,21.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t0.5,39.9,39.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t0.75,57.4,57.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1,72.3,72.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1.25,80.9,80.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1.5,88.1,88.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1.75,94.4,94.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t2,95.4,95.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t2.25,96.0,96.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t2.5,96.4,96.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t0.25,22.8,22.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t0.5,41.9,41.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t0.75,59.7,59.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1,74.6,74.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1.25,84.5,84.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1.5,93.1,93.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1.75,96.0,96.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t2,97.0,97.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t2.25,97.7,97.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t2.5,98.0,98.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t0.25,5.6,5.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t0.5,15.2,15.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t0.75,21.8,21.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1,33.3,33.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1.25,42.9,42.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1.5,48.5,48.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1.75,53.5,53.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t2,62.0,62.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t2.25,67.0,67.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t2.5,71.0,71.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.25,14.9,14.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.5,27.4,27.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.75,39.9,39.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1,51.5,51.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.25,62.4,62.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.5,71.0,71.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.75,76.2,76.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2,80.2,80.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2.25,82.8,82.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2.5,85.1,85.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.25,16.8,16.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.5,30.7,30.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.75,43.6,43.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1,53.8,53.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.25,64.7,64.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.5,72.6,72.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.75,77.9,77.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2,82.5,82.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2.25,83.8,83.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2.5,85.5,85.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[join Table 2].AutoDock.d1,149,149,True,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].AutoDock.d15,213,213,True,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].DiffDock.d1,132,132,True,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].DiffDock.d15,179,179,True,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].EquiBind.d1,57,57,True,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].EquiBind.d15,83,83,True,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_27[AutoDock/1].n_poses,249,249,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].n_valid_complexes,249,249,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].coverage_pct,82.2,82.18,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].inplace_median,1.376,1.376,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].inplace_q1,0.682,0.682,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].inplace_q3,3.734,3.734,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].form_median,0.824,0.824,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].form_q1,0.402,0.402,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].form_q3,1.513,1.513,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].median_r,0.368,0.368,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].pct_placement_limited,46.6,46.59,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].pct_mixed,25.7,25.7,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].pct_form_limited,27.7,27.71,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].n_poses,1147,1147,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].n_valid_complexes,272,272,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].coverage_pct,89.8,89.77,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].inplace_median,3.291,3.291,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].inplace_q1,1.615,1.615,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].inplace_q3,5.926,5.926,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].form_median,1.215,1.215,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].form_q1,0.645,0.645,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].form_q3,1.962,1.962,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].median_r,0.178,0.178,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].pct_placement_limited,63.7,63.73,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].pct_mixed,19.6,19.62,True,"body_appendix_short.tex, tab:results-placement-form"
