key,expected,actual,ok,source
table_24[join Table 1].EquiBind (raw).near_poses,103,103,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + smina.poses,9090,9090,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + smina.valid_pct,51.3,51.3,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + smina.near_poses,453,453,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + gnina.poses,9088,9088,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + gnina.valid_pct,62.0,62.0,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + gnina.near_poses,498,498,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_25[AutoDock Vina + gnina].gained,88,65,False,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].stay_invalid,2,2,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].rescued,1,1,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].net,87,64,False,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].V1 within V15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].N1 within N15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].V15 within N15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].V1 within N1,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].gained,63,45,False,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].stay_invalid,1,0,False,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].rescued,2,2,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].net,64,47,False,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].V1 within V15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].N1 within N15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].V15 within N15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].V1 within N1,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].gained,26,27,False,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].stay_invalid,2,2,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].rescued,1,1,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].net,25,26,False,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].V1 within V15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].N1 within N15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].V15 within N15,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[EquiBind + gnina].V1 within N1,'subset holds','holds',True,"body_appendix_short.tex, tab:results-depth-gain"
table_26[RMSD/AutoDock Vina + gnina].d1.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t0.5,5.9,8.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t0.75,13.5,18.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1,22.1,30.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1.25,27.1,38.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1.5,30.4,41.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t1.75,32.7,44.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t2,36.6,49.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t2.25,37.0,49.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d1.t2.5,38.9,53.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t0.5,11.2,13.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t0.75,20.1,24.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1,34.7,40.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1.25,45.5,50.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1.5,52.1,57.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t1.75,59.4,64.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t2,65.3,70.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t2.25,67.0,71.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d15.t2.5,69.6,74.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t0.5,11.2,13.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t0.75,20.1,24.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1,34.7,40.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1.25,45.9,50.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1.5,52.8,58.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t1.75,60.1,65.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t2,65.7,70.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t2.25,67.7,72.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/AutoDock Vina + gnina].d30.t2.5,70.6,75.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t0.25,0.3,0.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t0.5,4.0,5.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t0.75,10.9,12.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1,15.5,20.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1.25,21.5,28.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1.5,26.1,34.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t1.75,31.4,40.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t2,34.0,43.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t2.25,35.3,46.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d1.t2.5,37.6,48.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t0.25,1.0,1.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t0.5,9.6,11.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t0.75,20.5,23.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1,30.0,34.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1.25,40.6,43.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1.5,46.5,50.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t1.75,51.8,55.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t2,55.1,59.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t2.25,58.1,62.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d15.t2.5,60.1,64.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t0.25,1.0,1.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t0.5,10.9,12.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t0.75,21.8,24.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1,31.7,35.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1.25,41.6,44.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1.5,48.2,52.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t1.75,53.1,57.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t2,55.8,60.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t2.25,59.4,64.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/DiffDock + smina].d30.t2.5,61.7,66.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t0.25,0.0,0.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t0.5,1.3,1.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t0.75,4.0,4.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1,6.9,6.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1.25,9.6,10.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1.5,12.5,13.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t1.75,15.5,16.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t2,18.2,18.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t2.25,19.5,20.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d1.t2.5,20.5,21.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t0.25,0.3,0.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t0.5,3.0,3.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t0.75,6.3,6.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1,10.2,10.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1.25,14.2,14.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1.5,17.8,18.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t1.75,22.1,22.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t2,26.4,27.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t2.25,27.7,29.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d15.t2.5,29.4,30.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t0.25,0.3,0.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t0.5,3.0,3.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t0.75,6.6,6.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1,10.6,10.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1.25,14.2,14.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1.5,17.8,18.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t1.75,22.4,23.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t2,26.4,27.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t2.25,27.7,29.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[RMSD/EquiBind + gnina].d30.t2.5,29.4,30.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t0.25,10.2,10.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t0.5,25.7,25.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t0.75,41.6,41.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1,52.5,52.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1.25,61.1,60.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1.5,66.7,66.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t1.75,74.6,74.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t2,78.9,78.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t2.25,81.5,81.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d1.t2.5,84.8,84.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t0.25,17.8,18.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t0.5,35.3,35.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t0.75,55.8,55.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1,71.9,71.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1.25,81.2,81.2,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1.5,87.1,87.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t1.75,91.4,91.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t2,93.4,93.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t2.25,96.0,96.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d15.t2.5,97.4,97.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t0.25,18.8,19.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t0.5,37.0,36.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t0.75,58.7,58.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1,74.3,74.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1.25,82.8,82.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1.5,88.4,88.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t1.75,92.7,92.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t2,95.4,95.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t2.25,97.7,97.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/AutoDock Vina + gnina].d30.t2.5,97.7,97.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t0.25,11.9,11.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t0.5,25.1,24.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t0.75,38.6,38.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1,52.1,52.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1.25,61.7,62.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1.5,70.0,70.3,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t1.75,76.2,75.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t2,82.5,82.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t2.25,85.8,86.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d1.t2.5,88.1,88.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t0.25,21.1,21.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t0.5,39.3,39.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t0.75,57.4,57.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1,72.3,72.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1.25,80.2,80.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1.5,87.8,88.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t1.75,94.1,94.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t2,95.7,95.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t2.25,96.0,96.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d15.t2.5,96.4,96.4,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t0.25,22.4,22.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t0.5,42.6,41.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t0.75,60.4,59.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1,74.6,74.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1.25,84.5,84.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1.5,92.7,93.1,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t1.75,96.0,96.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t2,97.0,97.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t2.25,97.7,97.7,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/DiffDock + smina].d30.t2.5,98.0,98.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t0.25,5.6,5.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t0.5,15.5,15.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t0.75,21.8,21.8,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1,33.3,33.3,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1.25,42.9,42.9,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1.5,48.5,48.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t1.75,53.1,53.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t2,61.4,62.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t2.25,66.3,67.0,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d1.t2.5,71.0,71.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.25,15.2,14.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.5,27.7,27.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.75,40.3,39.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1,51.2,51.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.25,62.0,62.4,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.5,71.0,71.0,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.75,75.9,76.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2,79.9,80.2,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2.25,82.5,82.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2.5,85.1,85.1,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.25,17.2,16.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.5,31.0,30.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.75,43.9,43.6,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1,54.1,53.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.25,64.4,64.7,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.5,72.6,72.6,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.75,77.6,77.9,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2,81.8,82.5,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2.25,83.5,83.8,False,"body_appendix_short.tex, tab:results-near-native-form"
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2.5,85.5,85.5,True,"body_appendix_short.tex, tab:results-near-native-form"
table_26[join Table 2].AutoDock.d1,111,149,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].AutoDock.d15,198,213,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].DiffDock.d1,103,132,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].DiffDock.d15,167,179,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
